trip,drift,area,site,species_code,species_name,length,gear,year,angler_hours
PBT02_16,PBR0726162201,PB,REF,VER,Vermilion Rockfish,36,BAT,2016,3
PBT02_16,PBR0726162001,PB,REF,BLU,Blue Rockfish,31,FLY,2016,3
PBT02_16,PBR0726162001,PB,REF,VER,Vermilion Rockfish,43,BAR,2016,3
BLT02_16,BLR0719163503,BL,REF,VER,Vermilion Rockfish,29,BAT,2016,1.283333333
BLT02_16,BLR0719164701,BL,REF,BLU,Blue Rockfish,36,BAR,2016,1.523333333
BLT02_16,BLR0719164703,BL,REF,GPR,Gopher Rockfish,29,FLY,2016,2.883333333
BLT02_16,BLR0719164703,BL,REF,VER,Vermilion Rockfish,40,BAT,2016,2.883333333
BLT02_16,BLR0719164703,BL,REF,BLU,Blue Rockfish,34,BAT,2016,2.883333333
BLT02_16,BLR0719164703,BL,REF,VER,Vermilion Rockfish,32,BAT,2016,2.883333333
PBT02_16,PBR0726161501,PB,REF,GPR,Gopher Rockfish,28,BAR,2016,3.066666667
PBT02_16,PBR0726161501,PB,REF,BLU,Blue Rockfish,30,BAT,2016,3.066666667
PBT02_16,PBR0726161502,PB,REF,GPR,Gopher Rockfish,29,BAR,2016,3.006666667
PBT02_16,PBR0726161502,PB,REF,BLU,Blue Rockfish,32,BAR,2016,3.006666667
PBT02_16,PBR0726161902,PB,REF,GPR,Gopher Rockfish,29,BAT,2016,3.033333333
PBT02_16,PBR0726161903,PB,REF,VER,Vermilion Rockfish,33,BAR,2016,3.023333333
PBT02_16,PBR0726162001,PB,REF,GPR,Gopher Rockfish,31,BAT,2016,3
PBT02_16,PBR0726162001,PB,REF,BLU,Blue Rockfish,29,FLY,2016,3
PBT02_16,PBR0726162001,PB,REF,BLU,Blue Rockfish,27,FLY,2016,3
PBT02_16,PBR0726162001,PB,REF,BLU,Blue Rockfish,31,FLY,2016,3
PBT02_16,PBR0726162001,PB,REF,BLU,Blue Rockfish,32,BAT,2016,3
PBT02_16,PBR0726162002,PB,REF,BLU,Blue Rockfish,32,FLY,2016,3
PBT02_16,PBR0726162002,PB,REF,KLP,Kelp Rockfish,37,FLY,2016,3
BLT01_16,BLM0718161001,BL,MPA,BLU,Blue Rockfish,32,FLY,2016,2.566666667
BLT01_16,BLM0718161001,BL,MPA,VER,Vermilion Rockfish,39,FLY,2016,2.566666667
BLT01_16,BLM0718161001,BL,MPA,BLU,Blue Rockfish,27,BAT,2016,2.566666667
BLT01_16,BLM0718161001,BL,MPA,BLU,Blue Rockfish,27,BAT,2016,2.566666667
BLT01_16,BLM0718161001,BL,MPA,BLU,Blue Rockfish,28,BAT,2016,2.566666667
BLT01_16,BLM0718160704,BL,MPA,OLV,Olive Rockfish,40,BAR,2016,3.066666667
BLT01_16,BLM0718160704,BL,MPA,OLV,Olive Rockfish,41,BAR,2016,3.066666667
BLT01_16,BLM0718160704,BL,MPA,OLV,Olive Rockfish,42,BAR,2016,3.066666667
BLT01_16,BLM0718160704,BL,MPA,VER,Vermilion Rockfish,46,BAR,2016,3.066666667
BLT01_16,BLM0718160704,BL,MPA,CPR,Copper Rockfish,47,BAR,2016,3.066666667
BLT01_16,BLM0718160704,BL,MPA,YTL,Yellowtail Rockfish,32,BAR,2016,3.066666667
BLT01_16,BLM0718160704,BL,MPA,VER,Vermilion Rockfish,40,FLY,2016,3.066666667
BLT01_16,BLM0718160704,BL,MPA,CPR,Copper Rockfish,41,BAR,2016,3.066666667
BLT01_16,BLM0718160704,BL,MPA,VER,Vermilion Rockfish,46,FLY,2016,3.066666667
BLT01_16,BLM0718160704,BL,MPA,KLP,Kelp Rockfish,35,BAT,2016,3.066666667
BLT01_16,BLM0718160704,BL,MPA,BLU,Blue Rockfish,30,FLY,2016,3.066666667
BLT01_16,BLM0718160704,BL,MPA,BLU,Blue Rockfish,34,FLY,2016,3.066666667
BLT01_16,BLM0718160704,BL,MPA,YTL,Yellowtail Rockfish,28,FLY,2016,3.066666667
BLT01_16,BLM0718160704,BL,MPA,BLU,Blue Rockfish,28,BAT,2016,3.066666667
BLT01_16,BLM0718160704,BL,MPA,BLU,Blue Rockfish,32,FLY,2016,3.066666667
BLT01_16,BLM0718160704,BL,MPA,BLU,Blue Rockfish,31,FLY,2016,3.066666667
BLT01_16,BLM0718160704,BL,MPA,OLV,Olive Rockfish,40,FLY,2016,3.066666667
BLT01_16,BLM0718160703,BL,MPA,CPR,Copper Rockfish,45,BAR,2016,2.35
BLT01_16,BLM0718160703,BL,MPA,CPR,Copper Rockfish,45,BAR,2016,2.35
BLT01_16,BLM0718161001,BL,MPA,BLU,Blue Rockfish,25,FLY,2016,2.566666667
BLT01_16,BLM0718161001,BL,MPA,VER,Vermilion Rockfish,49,BAR,2016,2.566666667
BLT01_16,BLM0718161001,BL,MPA,BLU,Blue Rockfish,33,FLY,2016,2.566666667
BLT01_16,BLM0718161001,BL,MPA,BLU,Blue Rockfish,28,BAR,2016,2.566666667
BLT01_16,BLM0718161001,BL,MPA,BLU,Blue Rockfish,27,BAR,2016,2.566666667
BLT01_16,BLM0718161001,BL,MPA,VER,Vermilion Rockfish,40,BAR,2016,2.566666667
BLT01_16,BLM0718161001,BL,MPA,VER,Vermilion Rockfish,42,FLY,2016,2.566666667
BLT01_16,BLM0718161001,BL,MPA,OLV,Olive Rockfish,33,BAR,2016,2.566666667
BLT01_16,BLM0718161001,BL,MPA,BLU,Blue Rockfish,28,FLY,2016,2.566666667
BLT01_16,BLM0718161001,BL,MPA,BLU,Blue Rockfish,29,BAT,2016,2.566666667
BLT01_16,BLM0718161001,BL,MPA,BLU,Blue Rockfish,31,FLY,2016,2.566666667
BLT01_16,BLM0718161001,BL,MPA,OLV,Olive Rockfish,35,BAT,2016,2.566666667
BLT01_16,BLM0718161001,BL,MPA,OLV,Olive Rockfish,34,BAT,2016,2.566666667
BLT01_16,BLM0718161001,BL,MPA,OLV,Olive Rockfish,42,BAT,2016,2.566666667
BLT01_16,BLM0718161001,BL,MPA,BLU,Blue Rockfish,26,BAR,2016,2.566666667
BLT01_16,BLM0718161001,BL,MPA,BLU,Blue Rockfish,34,FLY,2016,2.566666667
BLT01_16,BLM0718160704,BL,MPA,CPR,Copper Rockfish,49,FLY,2016,3.066666667
BLT01_16,BLM0718160704,BL,MPA,CPR,Copper Rockfish,41,BAR,2016,3.066666667
BLT01_16,BLM0718160704,BL,MPA,OLV,Olive Rockfish,43,FLY,2016,3.066666667
BLT01_16,BLM0718160704,BL,MPA,KLP,Kelp Rockfish,36,FLY,2016,3.066666667
BLT01_16,BLM0718160704,BL,MPA,GPR,Gopher Rockfish,27,BAT,2016,3.066666667
BLT01_16,BLM0718160703,BL,MPA,VER,Vermilion Rockfish,45,FLY,2016,2.35
BLT01_16,BLM0718160703,BL,MPA,CPR,Copper Rockfish,37,BAR,2016,2.35
BLT01_16,BLM0718162105,BL,MPA,OLV,Olive Rockfish,43,BAR,2016,2.96
BLT01_16,BLM0718161202,BL,MPA,CPR,Copper Rockfish,41,BAR,2016,1.166666667
BLT01_16,BLM0718161202,BL,MPA,VER,Vermilion Rockfish,41,BAR,2016,1.166666667
BLT01_16,BLM0718161203,BL,MPA,OLV,Olive Rockfish,37,FLY,2016,1.27
BLT01_16,BLM0718161203,BL,MPA,VER,Vermilion Rockfish,48,BAT,2016,1.27
BLT01_16,BLM0718161203,BL,MPA,OLV,Olive Rockfish,44,BAT,2016,1.27
BLT01_16,BLM0718161203,BL,MPA,VER,Vermilion Rockfish,47,BAT,2016,1.27
BLT01_16,BLM0718161204,BL,MPA,VER,Vermilion Rockfish,44,BAR,2016,1.203333333
BLT01_16,BLM0718161204,BL,MPA,BLU,Blue Rockfish,29,FLY,2016,1.203333333
BLT01_16,BLM0718161204,BL,MPA,YTL,Yellowtail Rockfish,32,BAT,2016,1.203333333
BLT01_16,BLM0718161205,BL,MPA,GPR,Gopher Rockfish,25,FLY,2016,1.943333333
BLT01_16,BLM0718161205,BL,MPA,VER,Vermilion Rockfish,41,FLY,2016,1.943333333
BLT01_16,BLM0718161205,BL,MPA,GPR,Gopher Rockfish,26,BAT,2016,1.943333333
BLT01_16,BLM0718161205,BL,MPA,GPR,Gopher Rockfish,29,BAT,2016,1.943333333
BLT01_16,BLM0718161205,BL,MPA,YTL,Yellowtail Rockfish,32,FLY,2016,1.943333333
BLT01_16,BLM0718161205,BL,MPA,BLU,Blue Rockfish,35,FLY,2016,1.943333333
BLT01_16,BLM0718161207,BL,MPA,VER,Vermilion Rockfish,40,BAT,2016,2.066666667
BLT01_16,BLM0718160701,BL,MPA,YTL,Yellowtail Rockfish,31,BAT,2016,3.003333333
BLT01_16,BLM0718161203,BL,MPA,OLV,Olive Rockfish,47,FLY,2016,1.27
BLT01_16,BLM0718161203,BL,MPA,OLV,Olive Rockfish,49,FLY,2016,1.27
BLT01_16,BLM0718161203,BL,MPA,GPR,Gopher Rockfish,28,FLY,2016,1.27
BLT01_16,BLM0718161203,BL,MPA,CPR,Copper Rockfish,39,BAR,2016,1.27
BLT01_16,BLM0718161204,BL,MPA,VER,Vermilion Rockfish,40,BAT,2016,1.203333333
BLT01_16,BLM0718161204,BL,MPA,BLU,Blue Rockfish,30,BAR,2016,1.203333333
BLT01_16,BLM0718161204,BL,MPA,OLV,Olive Rockfish,45,BAR,2016,1.203333333
BLT01_16,BLM0718161204,BL,MPA,YTL,Yellowtail Rockfish,31,FLY,2016,1.203333333
BLT01_16,BLM0718161204,BL,MPA,VER,Vermilion Rockfish,46,BAR,2016,1.203333333
BLT01_16,BLM0718161204,BL,MPA,VER,Vermilion Rockfish,46,FLY,2016,1.203333333
BLT01_16,BLM0718161205,BL,MPA,VER,Vermilion Rockfish,45,BAT,2016,1.943333333
BLT01_16,BLM0718161205,BL,MPA,CPR,Copper Rockfish,34,BAT,2016,1.943333333
BLT01_16,BLM0718161205,BL,MPA,BLU,Blue Rockfish,34,FLY,2016,1.943333333
BLT01_16,BLM0718161205,BL,MPA,GPR,Gopher Rockfish,25,BAT,2016,1.943333333
BLT01_16,BLM0718161207,BL,MPA,GPR,Gopher Rockfish,27,BAR,2016,2.066666667
BLT01_16,BLM0718161207,BL,MPA,CPR,Copper Rockfish,47,FLY,2016,2.066666667
BLT01_16,BLM0718160701,BL,MPA,CPR,Copper Rockfish,31,BAT,2016,3.003333333
BLT01_16,BLM0718160701,BL,MPA,OLV,Olive Rockfish,36,BAR,2016,3.003333333
PBT04_16,PBM0809160302,PB,MPA,GPR,Gopher Rockfish,32,BAR,2016,3.396666667
BLT05_16,BLM0815161103,BL,MPA,OLV,Olive Rockfish,28,BAT,2016,2.477777778
BLT05_16,BLM0815161103,BL,MPA,VER,Vermilion Rockfish,38,BAT,2016,2.477777778
BLT05_16,BLM0815161103,BL,MPA,GPR,Gopher Rockfish,25,FLY,2016,2.477777778
BLT05_16,BLM0815161103,BL,MPA,VER,Vermilion Rockfish,43,BAR,2016,2.477777778
BLT05_16,BLM0815161103,BL,MPA,BLU,Blue Rockfish,27,FLY,2016,2.477777778
BLT05_16,BLM0815161103,BL,MPA,BLU,Blue Rockfish,35,BAT,2016,2.477777778
PBT04_16,PBM0809160703,PB,MPA,VER,Vermilion Rockfish,29,BAT,2016,2.996666667
PBT04_16,PBM0809160703,PB,MPA,BLU,Blue Rockfish,40,BAT,2016,2.996666667
PBT04_16,PBM0809160703,PB,MPA,BLU,Blue Rockfish,37,BAR,2016,2.996666667
PBT04_16,PBM0809160702,PB,MPA,BLU,Blue Rockfish,35,BAR,2016,3.003333333
PBT04_16,PBM0809160702,PB,MPA,KLP,Kelp Rockfish,34,BAT,2016,3.003333333
PBT04_16,PBM0809160702,PB,MPA,VER,Vermilion Rockfish,48,BAT,2016,3.003333333
PBT04_16,PBM0809160702,PB,MPA,BLU,Blue Rockfish,29,BAT,2016,3.003333333
PBT04_16,PBM0809160702,PB,MPA,OLV,Olive Rockfish,37,BAT,2016,3.003333333
PBT04_16,PBM0809160701,PB,MPA,BLU,Blue Rockfish,34,BAR,2016,2.983333333
PBT04_16,PBM0809160701,PB,MPA,GPR,Gopher Rockfish,25,BAT,2016,2.983333333
PBT04_16,PBM0809160701,PB,MPA,BLU,Blue Rockfish,28,FLY,2016,2.983333333
PBT04_16,PBM0809160701,PB,MPA,BLU,Blue Rockfish,36,BAT,2016,2.983333333
PBT04_16,PBM0809160701,PB,MPA,VER,Vermilion Rockfish,46,BAR,2016,2.983333333
PBT04_16,PBM0809160701,PB,MPA,BLU,Blue Rockfish,35,BAR,2016,2.983333333
PBT04_16,PBM0809160701,PB,MPA,BLU,Blue Rockfish,36,FLY,2016,2.983333333
BLT04_16,BLR0802165004,BL,REF,BLU,Blue Rockfish,29,BAT,2016,3
BLT04_16,BLR0802165004,BL,REF,BLU,Blue Rockfish,32,BAT,2016,3
BLT04_16,BLR0802165004,BL,REF,BLU,Blue Rockfish,31,BAR,2016,3
BLT06_16,BLR0817165101,BL,REF,VER,Vermilion Rockfish,36,FLY,2016,2.993333333
BLT06_16,BLR0817165101,BL,REF,BLU,Blue Rockfish,34,FLY,2016,2.993333333
BLT06_16,BLR0817165101,BL,REF,BLU,Blue Rockfish,30,FLY,2016,2.993333333
BLT06_16,BLR0817165102,BL,REF,VER,Vermilion Rockfish,39,BAT,2016,2.99
BLT06_16,BLR0817165102,BL,REF,YTL,Yellowtail Rockfish,29,BAT,2016,2.99
BLT06_16,BLR0817165102,BL,REF,YTL,Yellowtail Rockfish,27,BAT,2016,2.99
BLT06_16,BLR0817165102,BL,REF,VER,Vermilion Rockfish,38,BAT,2016,2.99
BLT06_16,BLR0817165102,BL,REF,GPR,Gopher Rockfish,25,BAT,2016,2.99
BLT06_16,BLR0817165103,BL,REF,YTL,Yellowtail Rockfish,27,BAT,2016,1.033333333
BLT06_16,BLR0817165104,BL,REF,CPR,Copper Rockfish,32,BAR,2016,1.996666667
BLT06_16,BLR0817164701,BL,REF,VER,Vermilion Rockfish,35,BAR,2016,3
PBT04_16,PBM0809160703,PB,MPA,KLP,Kelp Rockfish,35,FLY,2016,2.996666667
PBT04_16,PBM0809160701,PB,MPA,KLP,Kelp Rockfish,28,FLY,2016,2.983333333
PBT04_16,PBM0809160701,PB,MPA,KLP,Kelp Rockfish,35,FLY,2016,2.983333333
PBT04_16,PBM0809160701,PB,MPA,VER,Vermilion Rockfish,44,BAR,2016,2.983333333
PBT04_16,PBM0809160701,PB,MPA,KLP,Kelp Rockfish,27,BAR,2016,2.983333333
PBT04_16,PBM0809160701,PB,MPA,BLU,Blue Rockfish,29,BAR,2016,2.983333333
PBT04_16,PBM0809160701,PB,MPA,OLV,Olive Rockfish,27,FLY,2016,2.983333333
BLT03_16,BLM0801161002,BL,MPA,BLU,Blue Rockfish,32,FLY,2016,2.783611111
BLT03_16,BLM0801161002,BL,MPA,OLV,Olive Rockfish,46,BAT,2016,2.783611111
BLT03_16,BLM0801161001,BL,MPA,VER,Vermilion Rockfish,47,BAR,2016,2.771388889
BLT03_16,BLM0801161001,BL,MPA,BLU,Blue Rockfish,35,BAT,2016,2.771388889
BLT03_16,BLM0801161001,BL,MPA,OLV,Olive Rockfish,39,BAT,2016,2.771388889
BLT03_16,BLM0801161001,BL,MPA,OLV,Olive Rockfish,45,FLY,2016,2.771388889
BLT03_16,BLM0801161001,BL,MPA,BLU,Blue Rockfish,34,FLY,2016,2.771388889
BLT03_16,BLM0801161001,BL,MPA,OLV,Olive Rockfish,41,BAT,2016,2.771388889
BLT03_16,BLM0801161001,BL,MPA,BLU,Blue Rockfish,30,FLY,2016,2.771388889
BLT03_16,BLM0801161001,BL,MPA,BLU,Blue Rockfish,32,FLY,2016,2.771388889
BLT03_16,BLM0801161001,BL,MPA,BLU,Blue Rockfish,34,BAR,2016,2.771388889
BLT03_16,BLM0801161001,BL,MPA,BLU,Blue Rockfish,35,FLY,2016,2.771388889
BLT03_16,BLM0801160903,BL,MPA,BLU,Blue Rockfish,37,BAT,2016,2.746944444
BLT03_16,BLM0801160903,BL,MPA,VER,Vermilion Rockfish,49,BAT,2016,2.746944444
BLT03_16,BLM0801160903,BL,MPA,BLU,Blue Rockfish,33,FLY,2016,2.746944444
BLT03_16,BLM0801160902,BL,MPA,GPR,Gopher Rockfish,28,BAR,2016,2.786666667
BLT03_16,BLM0801160902,BL,MPA,VER,Vermilion Rockfish,46,BAR,2016,2.786666667
BLT03_16,BLM0801161602,BL,MPA,OLV,Olive Rockfish,41,BAR,2016,1.048055556
BLT03_16,BLM0801161602,BL,MPA,OLV,Olive Rockfish,36,BAT,2016,1.048055556
BLT03_16,BLM0801161602,BL,MPA,CPR,Copper Rockfish,47,BAT,2016,1.048055556
BLT03_16,BLM0801161602,BL,MPA,VER,Vermilion Rockfish,47,BAT,2016,1.048055556
BLT03_16,BLM0801161602,BL,MPA,VER,Vermilion Rockfish,46,BAR,2016,1.048055556
BLT03_16,BLM0801161602,BL,MPA,BLU,Blue Rockfish,31,FLY,2016,1.048055556
BLT03_16,BLM0801161602,BL,MPA,OLV,Olive Rockfish,39,BAR,2016,1.048055556
BLT03_16,BLM0801161602,BL,MPA,BLU,Blue Rockfish,35,BAR,2016,1.048055556
BLT03_16,BLM0801161603,BL,MPA,OLV,Olive Rockfish,47,BAT,2016,2.670555556
BLT03_16,BLM0801161603,BL,MPA,OLV,Olive Rockfish,40,FLY,2016,2.670555556
BLT03_16,BLM0801161603,BL,MPA,OLV,Olive Rockfish,39,BAR,2016,2.670555556
BLT03_16,BLM0801161604,BL,MPA,BLU,Blue Rockfish,27,BAR,2016,2.798888889
BLT03_16,BLM0801161604,BL,MPA,CPR,Copper Rockfish,37,BAT,2016,2.798888889
BLT03_16,BLM0801161604,BL,MPA,OLV,Olive Rockfish,35,FLY,2016,2.798888889
BLT03_16,BLM0801161604,BL,MPA,BLU,Blue Rockfish,36,FLY,2016,2.798888889
BLT03_16,BLM0801160901,BL,MPA,CPR,Copper Rockfish,44,BAR,2016,2.768333333
BLT03_16,BLM0801160901,BL,MPA,OLV,Olive Rockfish,45,FLY,2016,2.768333333
BLT03_16,BLM0801160901,BL,MPA,CPR,Copper Rockfish,45,BAR,2016,2.768333333
BLT03_16,BLM0801161601,BL,MPA,OLV,Olive Rockfish,34,BAT,2016,1.2375
PBT04_16,PBM0809160302,PB,MPA,VER,Vermilion Rockfish,42,BAT,2016,3.396666667
PBT04_16,PBM0809160302,PB,MPA,VER,Vermilion Rockfish,40,BAR,2016,3.396666667
PBT04_16,PBM0809160302,PB,MPA,GPR,Gopher Rockfish,31,BAT,2016,3.396666667
PBT04_16,PBM0809160302,PB,MPA,VER,Vermilion Rockfish,46,BAT,2016,3.396666667
PBT04_16,PBM0809160303,PB,MPA,BLU,Blue Rockfish,36,BAT,2016,3.01
PBT04_16,PBM0809160303,PB,MPA,VER,Vermilion Rockfish,43,BAT,2016,3.01
PBT04_16,PBM0809160303,PB,MPA,BLU,Blue Rockfish,35,BAT,2016,3.01
PBT04_16,PBM0809160601,PB,MPA,VER,Vermilion Rockfish,41,BAT,2016,3.083333333
PBT04_16,PBM0809160601,PB,MPA,VER,Vermilion Rockfish,46,BAR,2016,3.083333333
PBT04_16,PBM0809160601,PB,MPA,YTL,Yellowtail Rockfish,41,BAR,2016,3.083333333
PBT04_16,PBM0809160601,PB,MPA,BLU,Blue Rockfish,35,BAR,2016,3.083333333
PBT04_16,PBM0809160602,PB,MPA,BLU,Blue Rockfish,30,BAT,2016,3.14
PBT04_16,PBM0809160602,PB,MPA,CPR,Copper Rockfish,49,BAT,2016,3.14
PBT04_16,PBM0809160602,PB,MPA,OLV,Olive Rockfish,35,BAR,2016,3.14
PBT04_16,PBM0809160602,PB,MPA,BLU,Blue Rockfish,32,BAT,2016,3.14
PBT04_16,PBM0809160602,PB,MPA,VER,Vermilion Rockfish,42,BAR,2016,3.14
PBT04_16,PBM0809160603,PB,MPA,BLU,Blue Rockfish,35,BAR,2016,3.01
PBT04_16,PBM0809160603,PB,MPA,BLU,Blue Rockfish,34,BAT,2016,3.01
BLT06_16,BLR0817164701,BL,REF,GPR,Gopher Rockfish,32,BAT,2016,3
BLT06_16,BLR0817164701,BL,REF,GPR,Gopher Rockfish,31,BAR,2016,3
BLT06_16,BLR0817164701,BL,REF,GPR,Gopher Rockfish,29,BAR,2016,3
BLT06_16,BLR0817165104,BL,REF,GPR,Gopher Rockfish,28,BAT,2016,1.996666667
BLT06_16,BLR0817165104,BL,REF,VER,Vermilion Rockfish,29,BAR,2016,1.996666667
BLT06_16,BLR0817165102,BL,REF,CPR,Copper Rockfish,40,FLY,2016,2.99
BLT06_16,BLR0817165102,BL,REF,CPR,Copper Rockfish,41,FLY,2016,2.99
BLT06_16,BLR0817165101,BL,REF,VER,Vermilion Rockfish,51,BAR,2016,2.993333333
BLT05_16,BLM0815161803,BL,MPA,VER,Vermilion Rockfish,38,BAT,2016,2.5
BLT05_16,BLM0815161803,BL,MPA,GPR,Gopher Rockfish,29,BAT,2016,2.5
BLT05_16,BLM0815161803,BL,MPA,VER,Vermilion Rockfish,37,BAT,2016,2.5
BLT05_16,BLM0815161803,BL,MPA,VER,Vermilion Rockfish,36,BAT,2016,2.5
PBT03_16,PBR0808162103,PB,REF,GPR,Gopher Rockfish,32,BAT,2016,2.983333333
PBT03_16,PBR0808162103,PB,REF,CPR,Copper Rockfish,40,BAT,2016,2.983333333
PBT03_16,PBR0808162103,PB,REF,GPR,Gopher Rockfish,32,BAT,2016,2.983333333
PBT03_16,PBR0808162102,PB,REF,GPR,Gopher Rockfish,31,FLY,2016,2.983333333
PBT03_16,PBR0808162101,PB,REF,GPR,Gopher Rockfish,29,BAT,2016,2.993333333
PBT03_16,PBR0808162101,PB,REF,VER,Vermilion Rockfish,36,BAT,2016,2.993333333
PBT03_16,PBR0808162101,PB,REF,GPR,Gopher Rockfish,31,BAT,2016,2.993333333
PBT03_16,PBR0808162101,PB,REF,GPR,Gopher Rockfish,31,BAT,2016,2.993333333
PBT03_16,PBR0808162101,PB,REF,VER,Vermilion Rockfish,46,FLY,2016,2.993333333
PBT03_16,PBR0808162101,PB,REF,BLU,Blue Rockfish,38,FLY,2016,2.993333333
PBT03_16,PBR0808162101,PB,REF,GPR,Gopher Rockfish,26,BAT,2016,2.993333333
PBT03_16,PBR0808162101,PB,REF,GPR,Gopher Rockfish,29,BAR,2016,2.993333333
PBT03_16,PBR0808161903,PB,REF,GPR,Gopher Rockfish,29,FLY,2016,3
PBT03_16,PBR0808161902,PB,REF,GPR,Gopher Rockfish,29,BAT,2016,2.883333333
PBT03_16,PBR0808162003,PB,REF,GPR,Gopher Rockfish,29,FLY,2016,3.03
PBT03_16,PBR0808162003,PB,REF,BLU,Blue Rockfish,24,BAR,2016,3.03
PBT03_16,PBR0808162003,PB,REF,BLU,Blue Rockfish,32,FLY,2016,3.03
PBT03_16,PBR0808161402,PB,REF,GPR,Gopher Rockfish,28,BAR,2016,3.068
PBT04_16,PBM0809160602,PB,MPA,VER,Vermilion Rockfish,47,BAR,2016,3.14
PBT04_16,PBM0809160602,PB,MPA,BLU,Blue Rockfish,34,FLY,2016,3.14
PBT04_16,PBM0809160602,PB,MPA,BLU,Blue Rockfish,32,BAT,2016,3.14
PBT04_16,PBM0809160602,PB,MPA,BLU,Blue Rockfish,31,FLY,2016,3.14
PBT04_16,PBM0809160601,PB,MPA,VER,Vermilion Rockfish,43,BAR,2016,3.083333333
PBT04_16,PBM0809160601,PB,MPA,YTL,Yellowtail Rockfish,31,FLY,2016,3.083333333
PBT04_16,PBM0809160601,PB,MPA,OLV,Olive Rockfish,49,BAR,2016,3.083333333
PBT04_16,PBM0809160303,PB,MPA,BLU,Blue Rockfish,31,FLY,2016,3.01
PBT04_16,PBM0809160303,PB,MPA,BLU,Blue Rockfish,31,BAR,2016,3.01
PBT04_16,PBM0809160302,PB,MPA,BLU,Blue Rockfish,35,FLY,2016,3.396666667
PBT04_16,PBM0809160302,PB,MPA,VER,Vermilion Rockfish,34,FLY,2016,3.396666667
PBT04_16,PBM0809160302,PB,MPA,VER,Vermilion Rockfish,44,BAR,2016,3.396666667
PBT04_16,PBM0809160103,PB,MPA,GPR,Gopher Rockfish,30,BAR,2016,2.962216667
PBT04_16,PBM0809160102,PB,MPA,VER,Vermilion Rockfish,41,FLY,2016,3.083333333
PBT04_16,PBM0809160102,PB,MPA,GPR,Gopher Rockfish,30,FLY,2016,3.083333333
PBT04_16,PBM0809160102,PB,MPA,GPR,Gopher Rockfish,31,BAR,2016,3.083333333
PBT04_16,PBM0809160101,PB,MPA,YTL,Yellowtail Rockfish,28,BAR,2016,3.13
PBT04_16,PBM0809160101,PB,MPA,BLU,Blue Rockfish,32,FLY,2016,3.13
PBT04_16,PBM0809160101,PB,MPA,BLU,Blue Rockfish,34,FLY,2016,3.13
PBT04_16,PBM0809160101,PB,MPA,BLU,Blue Rockfish,33,FLY,2016,3.13
PBT07_16,PBM0912160603,PB,MPA,BLU,Blue Rockfish,35,FLY,2016,2.75
PBT07_16,PBM0912160603,PB,MPA,BLU,Blue Rockfish,34,FLY,2016,2.75
PBT07_16,PBM0912160603,PB,MPA,GPR,Gopher Rockfish,30,BAT,2016,2.75
PBT07_16,PBM0912160603,PB,MPA,GPR,Gopher Rockfish,28,BAR,2016,2.75
PBT07_16,PBM0912160603,PB,MPA,GPR,Gopher Rockfish,27,FLY,2016,2.75
PBT07_16,PBM0912160801,PB,MPA,CPR,Copper Rockfish,33,BAR,2016,2.843055556
PBT07_16,PBM0912160801,PB,MPA,BLU,Blue Rockfish,30,BAR,2016,2.843055556
PBT07_16,PBM0912160801,PB,MPA,OLV,Olive Rockfish,44,FLY,2016,2.843055556
PBT07_16,PBM0912160801,PB,MPA,BLU,Blue Rockfish,33,FLY,2016,2.843055556
PBT07_16,PBM0912160801,PB,MPA,BLU,Blue Rockfish,35,FLY,2016,2.843055556
PBT07_16,PBM0912160802,PB,MPA,BLU,Blue Rockfish,31,FLY,2016,2.798888889
PBT07_16,PBM0912160802,PB,MPA,BLU,Blue Rockfish,37,BAT,2016,2.798888889
PBT07_16,PBM0912160803,PB,MPA,BLU,Blue Rockfish,32,BAR,2016,2.704166667
PBT07_16,PBM0912160803,PB,MPA,BLU,Blue Rockfish,33,BAR,2016,2.704166667
PBT07_16,PBM0912160803,PB,MPA,BLU,Blue Rockfish,34,BAT,2016,2.704166667
PBT07_16,PBM0912160803,PB,MPA,BLU,Blue Rockfish,35,BAT,2016,2.704166667
PBT07_16,PBM0912160803,PB,MPA,VER,Vermilion Rockfish,45,FLY,2016,2.704166667
PBT08_16,PBR0913161201,PB,REF,GPR,Gopher Rockfish,31,BAR,2016,2.993333333
PBT08_16,PBR0913161202,PB,REF,BLU,Blue Rockfish,32,BAT,2016,3.11
PBT08_16,PBR0913161203,PB,REF,BLU,Blue Rockfish,37,FLY,2016,2.943333333
PBT08_16,PBR0913161301,PB,REF,BLU,Blue Rockfish,32,BAT,2016,3.043333333
PBT08_16,PBR0913161301,PB,REF,GPR,Gopher Rockfish,30,BAR,2016,3.043333333
PBT08_16,PBR0913161301,PB,REF,BLU,Blue Rockfish,32,FLY,2016,3.043333333
PBT08_16,PBR0913161302,PB,REF,BLU,Blue Rockfish,33,BAT,2016,3.063333333
PBT08_16,PBR0913161302,PB,REF,GPR,Gopher Rockfish,30,BAT,2016,3.063333333
PBT08_16,PBR0913161303,PB,REF,GPR,Gopher Rockfish,25,BAR,2016,3.006666667
PBT08_16,PBR0913161303,PB,REF,GPR,Gopher Rockfish,29,BAT,2016,3.006666667
PBT08_16,PBR0913161303,PB,REF,BLU,Blue Rockfish,30,BAT,2016,3.006666667
PBT08_16,PBR0913161501,PB,REF,GPR,Gopher Rockfish,25,BAT,2016,3
